iter,data_n_features_2.0_mean,data_n_features_2.0_upper,data_n_features_2.0_lower,data_n_features_10.0_mean,data_n_features_10.0_upper,data_n_features_10.0_lower,data_n_features_50.0_mean,data_n_features_50.0_upper,data_n_features_50.0_lower,data_n_features_100.0_mean,data_n_features_100.0_upper,data_n_features_100.0_lower
123,4.0098144143949535,4.224882138398289,3.7947466903916176,101.17037593898067,101.49635150978239,100.84440036817895,500.8489115868757,502.64019899690965,499.0576241768418,1168.8645057591136,1171.473817102848,1166.2551944153793
124,4.025082050297568,4.232476430055353,3.8176876705397835,100.88894353486128,101.3238705760438,100.45401649367876,501.07644782865935,502.60324712319255,499.54964853412616,1169.8374747674357,1172.7729893745582,1166.9019601603131
125,4.003593379749548,4.202069147380908,3.8051176121181878,101.31721597094267,101.79643128266996,100.83800065921538,500.4475594510479,502.5675634055219,498.32755549657384,1169.3166141472816,1171.5820190308748,1167.0512092636884
126,4.015451474127277,4.223534156610541,3.8073687916440124,100.76023021967436,101.17613851441014,100.34432192493857,499.4760674446401,500.8988207069283,498.05331418235187,1171.2512261188606,1172.748561970097,1169.7538902676242
127,4.017194838758168,4.233477135523003,3.800912541993332,100.46447890774138,100.92614088295939,100.00281693252337,499.2137855378325,500.81423379978406,497.61333727588095,1167.8266515448588,1170.7092931847585,1164.944009904959
128,3.997735636134241,4.198164792363522,3.79730647990496,101.27483303132064,101.75845691539374,100.79120914724754,498.98685282889227,501.00644102256325,496.9672646352213,1165.7883340483982,1169.3782561142186,1162.1984119825777
129,4.004741506711177,4.210742769188073,3.7987402442342817,101.35812380948678,101.81133615122717,100.9049114677464,499.08469166292133,500.6035932365029,497.56579008933977,1162.0115922307484,1164.4750953217037,1159.548089139793
130,4.00598679549768,4.214897876115078,3.7970757148802825,100.9052737464994,101.25595875467772,100.55458873832109,497.8581973830916,499.1722387485177,496.54415601766544,1160.833363437101,1162.5935907992477,1159.0731360749544
131,3.9772325824425905,4.190725166021242,3.7637399988639397,101.10141516768259,101.547667477843,100.65516285752217,496.86203690809754,498.3972673682359,495.3268064479592,1159.3468834175478,1162.7211201232105,1155.972646711885
132,3.9960743449043994,4.208504703537053,3.7836439862717457,101.47319521220611,101.99643886059194,100.94995156382028,497.8995430074783,499.08808206885675,496.7110039460999,1160.0522151699047,1163.6613741234166,1156.4430562163927
133,4.011748043442295,4.218043013906596,3.8054530729779943,101.52050489967243,101.95900377939246,101.0820060199524,497.28727601473946,498.92266717593293,495.651884853546,1157.5367522926226,1160.6202898568595,1154.4532147283858
134,4.006791168936273,4.2109463364265185,3.802636001446027,100.70380345509724,101.0221449942551,100.38546191593939,498.0410807974139,499.6984575052599,496.38370408956786,1161.2207167610654,1164.3047335490312,1158.1366999730997
135,4.004340816995883,4.213515308259181,3.7951663257325854,101.16995914395446,101.5630573463348,100.77686094157411,497.81165563611364,499.1578082577467,496.4655030144806,1160.335800420653,1164.0328636539816,1156.6387371873243
136,4.022919642791499,4.22902893169622,3.8168103538867784,101.46332976727544,101.87100415423791,101.05565538031297,497.17164484522254,498.85486593209936,495.48842375834573,1156.686249884652,1160.0664344474726,1153.3060653218313
137,4.028360095798456,4.228812058129583,3.82790813346733,101.33334633893523,101.74611337178655,100.92057930608391,494.987463228832,496.6707292225191,493.30419723514484,1153.9916216195684,1157.0827990593425,1150.9004441797942
138,4.004447748462615,4.199772113207974,3.8091233837172567,101.51320907381842,102.05169240429656,100.97472574334027,496.39972624057117,497.4567005795946,495.34275190154773,1154.643122094536,1157.027085184672,1152.2591590044
139,4.004055546949707,4.209470882038655,3.7986402118607594,101.03849530348579,101.42809947922763,100.64889112774395,495.2363008043797,496.932047830077,493.5405537786824,1150.938465279336,1154.650881003734,1147.226049554938
140,4.021426168830956,4.227724119498865,3.8151282181630477,101.19342276678333,101.50087179854604,100.88597373502061,495.82452252653957,497.23497350096625,494.4140715521129,1156.0734224147036,1159.7753223051477,1152.3715225242595
141,4.01446298286862,4.222118193384959,3.806807772352282,101.34732435717673,101.73493249068277,100.9597162236707,496.38210260068007,498.5407616962762,494.22344350508394,1153.4248952362093,1156.9607350804085,1149.88905539201
142,3.9847690774209896,4.18759654330927,3.7819416115327096,100.73261585195402,100.97410500100206,100.49112670290599,495.4878859898445,496.58749677634836,494.3882752033406,1151.4620523883987,1154.6230212526682,1148.3010835241291
143,4.016678696138123,4.221293856626252,3.8120635356499935,101.02004863864731,101.3324094170279,100.70768786026672,496.5147477786137,497.94231217211967,495.0871833851077,1153.128791317879,1155.7353728335613,1150.5222098021966
144,4.032241396919038,4.226778157204267,3.8377046366338092,101.25746615703034,101.60737046646406,100.90756184759661,496.3582555520581,497.8766740630759,494.8398370410403,1149.5860128532072,1153.2378606711025,1145.934165035312
145,4.0138623219986345,4.204757676380912,3.822966967616357,100.86965738283331,101.4064049910636,100.33290977460302,495.6495750033476,497.19067613517126,494.1084738715239,1147.1366577992655,1150.6822840216398,1143.5910315768913
146,4.018315868701453,4.217963977914804,3.8186677594881018,100.95640260360938,101.24892617673517,100.66387903048359,495.3673362845426,497.0330069480237,493.7016656210615,1146.9011292672728,1150.2306220662297,1143.571636468316
147,4.016209893280888,4.224777483111626,3.8076423034501508,100.96861027803047,101.32472729460193,100.61249326145901,496.490648949135,498.18117908421243,494.80011881405756,1148.823078372688,1150.662362229899,1146.9837945154773
148,4.022544886779082,4.23001072979185,3.815079043766314,100.88848491488554,101.24469964432438,100.53227018544669,496.14454654533455,497.4105418379788,494.8785512526903,1151.2654272188488,1153.9182543067568,1148.6126001309408
149,4.009367956025242,4.205675707377491,3.8130602046729933,100.93342752808762,101.28817789857045,100.57867715760479,494.22408238933986,495.707745401992,492.7404193766877,1145.9390517670552,1149.4269587724193,1142.451144761691
150,4.002570507285748,4.208960262235831,3.7961807523356654,101.39484408469353,101.61190478917581,101.17778338021125,494.6547983230363,496.168231036168,493.1413656099046,1146.191682327379,1150.3968194887973,1141.986545165961
151,4.020714087820392,4.228924889308209,3.812503286332574,101.92754055919515,102.49042498906108,101.36465612932922,494.6047590946996,496.17676557411085,493.03275261528836,1141.2869394075865,1144.6691166253527,1137.9047621898203
152,4.027266528698009,4.234304990060294,3.820228067335724,100.96898323813024,101.46604904308802,100.47191743317245,494.39314693339054,495.6507832447575,493.13551062202356,1143.6598051593874,1146.1948434662208,1141.1247668525539
153,4.021128156583755,4.222142379498688,3.820113933668821,101.26714537334632,101.67950019509152,100.85479055160113,493.53836836097537,495.05259312942525,492.0241435925255,1143.4223934079541,1148.4054091735004,1138.4393776424079
154,4.028537158966239,4.243611763464246,3.8134625544682326,101.23578014745974,101.54101767408986,100.93054262082961,494.39362171017785,496.2536959538195,492.5335474665362,1140.895164896596,1144.5267648418733,1137.2635649513188
155,4.026684477850546,4.232617174694443,3.820751781006649,101.14222515652071,101.61527135780916,100.66917895523225,494.2760017003758,495.557390128835,492.9946132719166,1139.3332143172468,1142.70589471026,1135.9605339242335
156,4.021224971634309,4.224382987374485,3.8180669558941336,100.65867937481771,101.08015934921866,100.23719940041676,493.9117957147156,495.28739459379835,492.53619683563284,1139.478059378203,1144.6250580443502,1134.3310607120557
157,4.0044024360748285,4.209009040873794,3.799795831275863,101.02168251136176,101.27382643694361,100.76953858577991,493.8187043775236,495.21449325120216,492.42291550384505,1138.9549092891616,1141.4826727534169,1136.4271458249063
158,4.011395756899534,4.212790123165689,3.81000139063338,101.12923353951672,101.4187489597875,100.83971811924594,493.9634383866729,494.8178319594725,493.1090448138733,1131.370104851731,1134.4608460365982,1128.2793636668637
159,4.010608949199671,4.2092842322271355,3.811933666172207,100.67601403115904,100.9191607940419,100.43286726827618,494.31543795578955,495.38956790845606,493.24130800312304,1133.2877645785834,1136.64617455,1129.9293546071667
160,4.012566856705094,4.218540660492833,3.8065930529173553,100.81224983790382,101.14348851925108,100.48101115655656,492.43810439020683,494.340568611611,490.5356401688027,1135.1333260184933,1139.109924804965,1131.1567272320217
161,4.015494958845333,4.21600912917349,3.8149807885171767,100.91826130268768,101.27766753673426,100.55885506864111,492.7341929202368,493.8949065782531,491.57347926222053,1133.643338528137,1137.2540549546625,1130.0326221016117
162,4.038800770986093,4.240993896222891,3.836607645749295,100.57395274940968,100.99672833824657,100.1511771605728,491.68722480893865,492.89967372091604,490.47477589696126,1134.1261815639798,1136.687349881313,1131.5650132466467
163,4.019388639758197,4.227065301910254,3.8117119776061403,100.82621861936775,101.1205923872671,100.5318448514684,492.454781362046,493.7851845212517,491.12437820284026,1134.5050230248228,1136.8753213057696,1132.134724743876
164,4.015376346695971,4.21408641770685,3.816666275685092,100.49344723826326,100.86066368412072,100.12623079240579,491.0256673630247,492.3806180839415,489.6707166421079,1134.2260136683094,1138.6061511491282,1129.8458761874906
165,4.0375746874615235,4.247093761402992,3.8280556135200556,100.79265989369001,101.19106131259126,100.39425847478877,491.19129901647136,492.66294456824016,489.71965346470256,1133.2533794272574,1135.6748775793383,1130.8318812751766
166,4.023787713619996,4.228814983414069,3.8187604438259237,101.17686355806276,101.50681704160053,100.846910074525,490.20242899166016,491.64115759065515,488.76370039266516,1134.975056274438,1137.83678975583,1132.1133227930459
167,4.048464198202821,4.254094342764384,3.8428340536412584,100.72219782914001,101.01139840698984,100.43299725129019,491.8208873756158,493.0656771170051,490.5760976342265,1131.3843046839518,1135.013498611725,1127.7551107561785
168,4.032377818876061,4.237243161322271,3.8275124764298503,100.48234808150877,100.7702652552767,100.19443090774085,492.2230605696062,493.60256141183487,490.84355972737757,1131.0898745100399,1133.789097924528,1128.3906510955517
169,4.036511449654773,4.244225679563936,3.8287972197456095,100.89082873682091,101.21825687149965,100.56340060214217,489.83071589288545,490.723548022989,488.9378837627819,1128.4109548845295,1132.4171000290125,1124.4048097400464
170,4.0273811971804045,4.231379740998418,3.823382653362392,100.30207186661713,100.67336047246121,99.93078326077304,490.90009174360347,492.46229256493723,489.3378909222697,1127.9847449806734,1131.4740681597054,1124.4954218016414
171,4.042864312234965,4.255581874793033,3.830146749676897,100.90863177449322,101.39493605179118,100.42232749719525,490.07527510402826,491.368902428474,488.78164777958256,1126.9388079810183,1129.605764865377,1124.2718510966595
172,4.0242731337557816,4.221960129125002,3.8265861383865607,100.23711942473055,100.67849793143115,99.79574091802995,491.90521638152075,493.31552710631314,490.49490565672835,1126.860674448114,1129.5808992884026,1124.1404496078253
173,4.019663611440998,4.220508528075503,3.818818694806493,100.6645541886497,101.09245703013309,100.23665134716632,490.1138885228896,491.38627739769964,488.8414996480796,1124.5585018534616,1128.7098699540052,1120.407133752918
174,4.031998942604521,4.236438448408841,3.8275594368002017,100.72515678151754,101.09537331634739,100.35494024668769,491.39067354297003,493.20048064306013,489.58086644287994,1128.0580417698068,1132.0918075927602,1124.0242759468533
175,4.037554966983129,4.243939816153443,3.8311701178128152,100.7169197200815,101.19999511236402,100.23384432779899,490.09381232939506,490.9825298559534,489.20509480283675,1126.143820682745,1129.6766982775541,1122.6109430879358
176,4.0254395152148055,4.2325973976854065,3.8182816327442044,100.46219880488118,100.81311768256846,100.1112799271939,489.79564283349373,490.6852006017409,488.90608506524654,1125.4625200051598,1128.9501198955973,1121.9749201147224
177,4.046159110538976,4.251336858207012,3.8409813628709393,100.83821532028122,101.21144884527664,100.46498179528581,489.3507847650843,490.48715587570496,488.21441365446367,1124.2171065001846,1126.7967031846495,1121.6375098157198
178,3.99779678867099,4.194371074228375,3.801222503113605,100.66251722368062,101.11358079021878,100.21145365714247,489.44733670877656,490.9771633523989,487.9175100651542,1125.814525035437,1129.177740743368,1122.4513093275061
179,4.051423357485983,4.261020204537561,3.8418265104344043,100.88180629788968,101.21771956708562,100.54589302869374,487.79529093880427,489.2010217570835,486.38956012052506,1120.4896555073562,1124.2326335125347,1116.7466775021778
180,4.008834527683506,4.20605976660975,3.8116092887572623,100.14187242259912,100.52061755556848,99.76312728962976,490.9462454296061,492.43162858392554,489.4608622752867,1124.351852807155,1126.757410645377,1121.946294968933
181,4.013892779349211,4.216748410496201,3.8110371482022214,100.67364966977435,101.03093428876318,100.31636505078552,490.51583117182764,491.74463237412175,489.28702996953353,1122.595964248607,1125.8507992921152,1119.341129205099
182,4.0441199840018385,4.252908414991727,3.8353315530119496,100.88651026022596,101.15854488760125,100.61447563285067,489.36011145464664,490.11597581305836,488.60424709623493,1123.099527527846,1126.2305811528406,1119.9684739028514
183,4.056670018635811,4.267901807502674,3.845438229768947,101.00388634675947,101.40928921642508,100.59848347709386,488.919038298585,490.15463560788794,487.6834409892821,1121.2275943221016,1125.0994117019277,1117.3557769422755
184,4.0213137014480855,4.222043268046787,3.8205841348493843,100.54241886484814,101.02505157788192,100.05978615181436,487.9186193922998,489.7059993934291,486.1312393911704,1118.5159764942287,1122.3995109695834,1114.632442018874
185,4.029914510528228,4.240366392377556,3.8194626286789006,100.97409239875032,101.4526399608983,100.49554483660233,489.660252754053,491.1007217283536,488.21978377975233,1120.8057440434288,1123.4212638190902,1118.1902242677675
186,4.034361071570622,4.24851309123655,3.820209051904694,100.51729039141249,100.92342075487753,100.11116002794745,490.25722378306443,491.8275225993634,488.68692496676545,1119.3009063992433,1122.6687469334222,1115.9330658650645
187,4.01765976433365,4.22092648746931,3.8143930411979903,100.69006737172563,101.15444782318558,100.22568692026569,487.58562272178153,488.65312925400355,486.5181161895595,1122.712561357487,1126.6372073108928,1118.787915404081
188,4.021801778435444,4.2299153229884725,3.813688233882416,101.05432838720635,101.32906512149692,100.77959165291578,489.2209927053347,490.48006954442195,487.96191586624747,1122.9018984188117,1126.4971116802135,1119.30668515741
189,4.009035551781761,4.205918097443649,3.8121530061198725,101.10395766711761,101.53284375658691,100.67507157764831,487.31120249078566,488.6222386426004,486.0001663389709,1116.8240743749773,1120.4677206616523,1113.1804280883023
190,4.036600862577852,4.243737985891936,3.829463739263767,101.36794206572687,101.72177733503098,101.01410679642275,490.66111693652067,491.82442075299883,489.4978131200425,1124.1692801522877,1126.2951546780466,1122.0434056265287
191,4.053069629988538,4.246149104567499,3.859990155409576,100.99681463294492,101.39587742797828,100.59775183791156,490.0107689338139,491.5877784675438,488.433759400084,1120.0392495944975,1124.9476509940398,1115.1308481949552
192,4.027995487833293,4.233925735217618,3.8220652404489677,100.38825178585131,100.71689396499815,100.05960960670447,489.2349118740532,490.75994176829835,487.709881979808,1118.76844272688,1121.6997967104446,1115.8370887433155
193,4.04598777358229,4.242592529641184,3.849383017523395,100.97694694194986,101.45927704646179,100.49461683743793,489.11742435634886,490.35008443062196,487.88476428207576,1118.9031725980774,1123.0160062796288,1114.790338916526
194,4.020148398020977,4.219535513162682,3.820761282879272,100.62756528661752,101.1047833873846,100.15034718585045,487.0588443927024,488.29428794490735,485.8234008404974,1113.2769742529804,1116.2472149176717,1110.306733588289
195,4.044347090601178,4.240905661991702,3.847788519210654,100.70268075992244,100.95911112066236,100.44625039918253,487.8403008160268,488.97482965450854,486.70577197754506,1114.334677310661,1117.71283640492,1110.956518216402
196,4.057319961764418,4.263545789890167,3.851094133638669,100.2139630649534,100.65394973708699,99.77397639281982,488.2120116357728,489.5092380058661,486.9147852656795,1116.2749030687314,1120.201374058681,1112.3484320787818
197,4.038772232752651,4.235612217749762,3.84193224775554,100.55719798884685,100.92851867664521,100.18587730104849,487.52784178447956,488.86480135528006,486.19088221367906,1111.5147037547613,1115.062148329546,1107.9672591799765
198,4.053985025534657,4.249927113081508,3.858042937987806,100.31444065294156,100.64860530913698,99.98027599674613,488.2451155677885,489.3924654076082,487.0977657279688,1114.8541981184665,1118.5458852720212,1111.1625109649117
199,4.056405743115204,4.259215686161554,3.8535958000688533,100.94984923095373,101.28640328523666,100.6132951766708,487.7554655469031,488.69094199974796,486.81998909405826,1113.5458629020818,1117.6291867924047,1109.462539011759
