iter,data_weight_noise_0.001_mean,data_weight_noise_0.001_upper,data_weight_noise_0.001_lower,data_weight_noise_0.01_mean,data_weight_noise_0.01_upper,data_weight_noise_0.01_lower,data_weight_noise_0.1_mean,data_weight_noise_0.1_upper,data_weight_noise_0.1_lower,data_weight_noise_1.0_mean,data_weight_noise_1.0_upper,data_weight_noise_1.0_lower
1071,0.08235719278454777,0.08278701643551603,0.08192736913357951,0.08221493139863009,0.08256883046143132,0.08186103233582886,0.08901668488979336,0.08940227779779371,0.08863109198179302,0.8116536736488342,0.8129169549936809,0.8103903923039876
1072,0.08255859687924383,0.08295993955069338,0.08215725420779428,0.08262890726327893,0.08298232044952038,0.08227549407703748,0.08977153524756426,0.09016318682451228,0.08937988367061624,0.8117476820945739,0.8128898519191273,0.8106055122700205
1073,0.08210859820246694,0.08253129656495754,0.08168589983997633,0.08245109170675276,0.08293335311688792,0.0819688302966176,0.08956716656684874,0.08989080708942832,0.08924352604426916,0.8122570395469666,0.8134000885507172,0.811113990543216
1074,0.08249180316925045,0.08292404118380695,0.08205956515469395,0.08241436928510659,0.08293030209414423,0.08189843647606895,0.08965637534856792,0.0899944397926252,0.08931831090451064,0.8116537451744079,0.812902381705924,0.8104051086428918
1075,0.08295571208000178,0.08342661779622992,0.08248480636377364,0.08273769095540043,0.08319300687485796,0.08228237503594289,0.08989526182413099,0.09020662545627846,0.08958389819198352,0.812490701675415,0.8137944351213322,0.8111869682294979
1076,0.08288500085473055,0.0833489577957802,0.0824210439136809,0.0827055417001247,0.08318993190262745,0.08222115149762195,0.0896856032311916,0.09011229370486537,0.08925891275751782,0.8123104274272919,0.8136176857154422,0.8110031691391415
1077,0.08306728079915042,0.08343474210678103,0.0826998194915198,0.08295885846018788,0.08342425980203164,0.08249345711834413,0.08990497961640354,0.0903819635388187,0.08942799569398838,0.8112029910087586,0.812643794271095,0.8097621877464222
1078,0.08307195007801053,0.08354957474488274,0.08259432541113833,0.08321713730692862,0.08372513576669717,0.08270913884716007,0.08976567983627314,0.09023887188463173,0.08929248778791454,0.8117995798587799,0.813232866040807,0.8103662936767528
1079,0.08278233781456942,0.08334402354501172,0.08222065208412713,0.0828160516917705,0.08335616908358295,0.08227593429995805,0.08985967934131618,0.0902820343796847,0.08943732430294767,0.8133466839790344,0.8151199913229998,0.811573376635069
1080,0.0829890832304954,0.08346923486422587,0.08250893159676494,0.08273413553833955,0.08323072052270249,0.08223755055397662,0.09001126363873475,0.0905761287055425,0.089446398571927,0.8133905351161956,0.8151757574816526,0.8116053127507387
1081,0.08303417339920993,0.08351491530169451,0.08255343149672535,0.08265266418457028,0.08305551544692684,0.08224981292221371,0.0897583350539207,0.09036404266162487,0.08915262744621652,0.8128645956516266,0.8146664270655781,0.8110627642376751
1082,0.08291939571499818,0.08340024811791548,0.08243854331208088,0.08293238505721087,0.08327110900839928,0.08259366110602247,0.09019855484366414,0.09092240789539735,0.08947470179193093,0.8129944384098053,0.8151764738319492,0.8108124029876614
1083,0.08288908302783964,0.08342961286586324,0.08234855318981603,0.08309403136372563,0.08333631048358826,0.082851752243863,0.09024063721299166,0.0910401452451608,0.08944112918082253,0.8122238934040069,0.8140043563803384,0.8104434304276754
1084,0.08341300487518306,0.08394136811793634,0.08288464163242978,0.08361030966043469,0.08387249206706189,0.08334812725380748,0.09021666944026942,0.09095359416548875,0.08947974471505009,0.8120230734348297,0.8140593009614103,0.8099868459082491
1085,0.0832036033272743,0.08363191292402418,0.08277529373052443,0.083671311289072,0.08390097568637452,0.08344164689176949,0.08995531350374217,0.09064361763487977,0.08926700937260457,0.8121877908706665,0.8144731122702042,0.8099024694711288
1086,0.08340442478656765,0.08381326109891742,0.08299558847421788,0.08355679064989086,0.08385333180076908,0.08326024949901263,0.08995597809553142,0.09053753421158521,0.08937442197947763,0.8120843708515167,0.8143313655834719,0.8098373761195616
1087,0.08345592245459554,0.08376122864986747,0.08315061625932361,0.08363068625330922,0.08400867731213925,0.08325269519447918,0.08986350893974301,0.09034306254725138,0.08938395533223464,0.8118651390075684,0.8138885213894934,0.8098417566256434
1088,0.08362420424818989,0.08385847950984611,0.08338992898653368,0.0836019396781921,0.08390301422468485,0.08330086513169935,0.09023437276482578,0.09067673338550661,0.08979201214414495,0.8127938508987427,0.814519367840195,0.8110683339572904
1089,0.08352166488766669,0.0839005826971045,0.08314274707822887,0.08349929451942441,0.083827777532812,0.08317081150603682,0.09014762043952938,0.0906501352654422,0.08964510561361656,0.8145401060581208,0.8163466095855654,0.8127336025306762
1090,0.08330440074205395,0.08369874366274509,0.0829100578213628,0.08382237926125521,0.08418750178325002,0.08345725673926041,0.09004755988717075,0.09060175090243916,0.08949336887190235,0.8146819710731507,0.8168158723629656,0.8125480697833357
1091,0.08319477066397662,0.08362791150244406,0.08276162982550919,0.08366442471742626,0.08405276654218141,0.0832760828926711,0.09015192613005633,0.09057832554969482,0.08972552671041785,0.8150165259838105,0.8169660142352676,0.8130670377323533
1092,0.08304758593440051,0.08358701309100737,0.08250815877779365,0.08359642624855038,0.08398389043576324,0.08320896206133752,0.09000126719474788,0.09048423393362778,0.08951830045586798,0.8135833144187927,0.8156450259640469,0.8115216028735386
1093,0.08326813429594035,0.08376122600345295,0.08277504258842774,0.08390116989612577,0.08413173777152762,0.08367060202072392,0.08999548107385633,0.09056471925990542,0.08942624288780723,0.8134911298751831,0.8155538285126068,0.8114284312377594
1094,0.08291042074561115,0.08336960584439589,0.08245123564682642,0.08337439298629756,0.08366733160576598,0.08308145436682915,0.08960779458284374,0.09013449778425794,0.08908109138142953,0.8127984523773193,0.8149683618693822,0.8106285428852564
1095,0.0827329277992248,0.08317517443958974,0.08229068115885985,0.08337817415595052,0.08358418269721778,0.08317216561468325,0.08963883295655248,0.09014598384592341,0.08913168206718154,0.8140147626399994,0.8166347512081502,0.8113947740718486
1096,0.08277103826403612,0.08315980903909359,0.08238226748897864,0.08309957757592198,0.08334369856282563,0.08285545658901834,0.08981060013175009,0.09030939821234084,0.08931180205115934,0.8137887358665467,0.8161001727239726,0.8114772990091207
1097,0.08305124267935748,0.08338803361906819,0.08271445173964678,0.08297600448131559,0.08316707278489066,0.08278493617774052,0.090130353718996,0.09062574938951524,0.08963495804847675,0.8134312689304352,0.8153089792882772,0.8115535585725931
1098,0.08334274590015407,0.08369773378738314,0.082987758012925,0.08333131000399588,0.08368461381055718,0.08297800619743458,0.09025150164961812,0.0907146579388102,0.08978834536042604,0.8116950154304504,0.813819910310438,0.8095701205504628
1099,0.08305979222059245,0.0833789494211902,0.08274063501999471,0.08332524299621577,0.08366350122598729,0.08298698476644426,0.09025032371282574,0.09078962703789108,0.0897110203877604,0.8123549878597259,0.8143411167089174,0.8103688590105345
1100,0.08259150162339207,0.08291970510421173,0.08226329814257241,0.0832315012812614,0.08360266117618091,0.08286034138634189,0.09005273282527919,0.09059706827914395,0.08950839737141443,0.8133690655231476,0.8156060364672988,0.8111320945789964
1101,0.08250890299677842,0.08289232791889573,0.08212547807466111,0.08303420618176457,0.0833669200384103,0.08270149232511885,0.09009710252285,0.0905851891180253,0.0896090159276747,0.8125544905662536,0.8145727805265897,0.8105362006059176
1102,0.08237164020538326,0.08273624380039157,0.08200703661037495,0.08283573165535923,0.08317388413251259,0.08249757917820588,0.08977902382612225,0.09031422400186244,0.08924382365038207,0.8127914428710937,0.8144221809659942,0.8111607047761933
1103,0.08233103454113003,0.08269884592062081,0.08196322316163925,0.08263792172074316,0.08296238352616307,0.08231345991532325,0.08975236341357226,0.09043804593921811,0.08906668088792641,0.8110403835773468,0.8133581538999781,0.8087226132547154
1104,0.08255371898412697,0.0829483422848333,0.08215909568342064,0.08239751532673834,0.08274259501194067,0.082052435641536,0.08986492529511449,0.09039794390686039,0.08933190668336859,0.8093515992164612,0.8113720939934749,0.8073311044394474
1105,0.08275129869580264,0.08309409486413523,0.08240850252747005,0.08286325410008426,0.08329950787490176,0.08242700032526676,0.08955996781587597,0.09000616767716785,0.08911376795458409,0.8088276803493499,0.8102431242449227,0.8074122364537771
1106,0.08275318443775173,0.083162217691757,0.08234415118374647,0.08282004371285433,0.08326879394353352,0.08237129348217513,0.08990866020321842,0.09033641345628858,0.08948090695014825,0.8086731553077697,0.8098869627501368,0.8074593478654026
1107,0.0829978555440902,0.08330498732184549,0.0826907237663349,0.08261397853493686,0.08300455881506949,0.08222339825480424,0.08993922024965281,0.09023807125257353,0.08964036924673209,0.8073764204978943,0.8086376362505889,0.8061152047451996
1108,0.08280620649456975,0.08317341875032251,0.082438994238817,0.08243839293718333,0.08288495283929824,0.08199183303506842,0.08966817036271091,0.09008203457962495,0.08925430614579687,0.8084948360919952,0.8099697390311195,0.807019933152871
1109,0.08265647441148753,0.08293528647836083,0.08237766234461423,0.08262890353798862,0.08299402541093012,0.08226378166504711,0.08926491439342492,0.08963870246188096,0.08889112632496887,0.8098169028759002,0.8111021062695679,0.8085316994822326
1110,0.08267043456435198,0.08302427731426035,0.08231659181444362,0.08314661532640455,0.0834594377348501,0.082833792917959,0.08922929540276521,0.08958619025223853,0.08887240055329189,0.8115999937057495,0.8125716215131489,0.8106283658983502
1111,0.08281430080533024,0.08321585648040572,0.08241274513025476,0.08310372456908219,0.08341924069028708,0.08278820844787729,0.0893539503216743,0.08970604214206382,0.08900185850128478,0.8108649313449859,0.811998177462754,0.8097316852272178
1112,0.08269763439893721,0.08306597811083441,0.08232929068704001,0.08331189602613445,0.08357967189377377,0.08304412015849513,0.08929539769887922,0.08958676243702693,0.0890040329607315,0.81108478307724,0.812510538508139,0.8096590276463409
1113,0.08255206197500224,0.08292689750964026,0.08217722644036422,0.08338653221726414,0.08365856406378845,0.08311450037073982,0.08876575455069537,0.08917115032188683,0.0883603587795039,0.8107068121433259,0.8118021627076863,0.8096114615789654
1114,0.08284528553485866,0.0833145095104777,0.08237606155923963,0.08305887579917902,0.08332655038608786,0.08279120121227018,0.08882157355546946,0.08919130922073597,0.08845183789020296,0.8110843360424042,0.8120389801974544,0.810129691887354
1115,0.08253815844655032,0.08303853125621294,0.08203778563688771,0.08303365334868426,0.08328700173384118,0.08278030496352734,0.08892252594232557,0.08935156474215535,0.08849348714249579,0.8112962901592254,0.812755334879571,0.8098372454388799
1116,0.0828307673335075,0.08341688366490183,0.08224465100211317,0.08287756219506258,0.08319581240836776,0.0825593119817574,0.08889466077089302,0.08931911740285349,0.08847020413893254,0.811714643239975,0.8135132070587187,0.8099160794212313
1117,0.08363016396760936,0.08415809433857403,0.08310223359664469,0.08321376889944074,0.08345201871038428,0.0829755190884972,0.08941445201635356,0.08974458871308867,0.08908431531961845,0.8105068147182465,0.8122702573724746,0.8087433720640184
1118,0.08344918936491007,0.0840038061357211,0.08289457259409903,0.08336741402745243,0.08369960074905185,0.08303522730585301,0.08987623676657674,0.09022626822220889,0.0895262053109446,0.8101003229618072,0.8118378856898808,0.8083627602337337
1119,0.08303770050406449,0.083541592662607,0.08253380834552199,0.08340378105640409,0.08369796924522367,0.0831095928675845,0.08937089219689365,0.08969428195739199,0.08904750243639531,0.8090805053710938,0.8107834706488078,0.8073775400933797
1120,0.08313833922147747,0.08349458274579762,0.08278209569715732,0.08336901217699047,0.08364446873784852,0.08309355561613242,0.08946547806262968,0.08984822722318074,0.08908272890207862,0.8104212820529938,0.8122094936097276,0.80863307049626
1121,0.08304571360349651,0.08343099641753654,0.08266043078945648,0.08332223147153851,0.08359644074000243,0.0830480222030746,0.08953533768653867,0.08992148906923997,0.08914918630383736,0.8102646768093109,0.8125263987681808,0.808002954850441
1122,0.08264074623584744,0.0830733257716633,0.08220816670003157,0.08291313722729678,0.0831387730870084,0.08268750136758515,0.08949549570679657,0.08997325964631488,0.08901773176727827,0.8114425361156463,0.8137577199176976,0.809127352313595
1123,0.08262334242463107,0.08316176505814471,0.08208491979111743,0.08282633945345876,0.08306737025074297,0.08258530865617454,0.08961796090006827,0.09018409862505404,0.08905182317508249,0.8103097200393676,0.8125193420236408,0.8081000980550944
1124,0.08293526396155351,0.08352312694757046,0.08234740097553657,0.08268618285655974,0.08300173323937109,0.08237063247374839,0.08954156115651127,0.09002191032862425,0.08906121198439829,0.8110935628414154,0.8130985367024844,0.8090885889803464
1125,0.08291249647736545,0.0834926226850773,0.08233237026965361,0.08255104273557658,0.08286448475811732,0.08223760071303583,0.08923408091068263,0.08970855479002118,0.08875960703134408,0.8098463714122772,0.8113561220327192,0.8083366207918352
1126,0.08306780904531473,0.0835685765517776,0.08256704153885186,0.08259845376014704,0.08284980107999632,0.08234710644029777,0.08921222016215322,0.08961484460586341,0.08880959571844302,0.8102050602436066,0.8120877025902202,0.808322417896993
1127,0.08309330046176906,0.08352197687166452,0.08266462405187361,0.08250045105814931,0.08284232172799583,0.08215858038830279,0.08897705450654025,0.08941852338852282,0.08853558562455768,0.8099722743034363,0.8112928777365667,0.808651670870306
1128,0.08291130736470217,0.08328922919526445,0.0825333855341399,0.08254092335700983,0.08285381461958194,0.08222803209443771,0.08891551271080966,0.08934630438237079,0.08848472103924854,0.8107251226902008,0.8124060271427567,0.8090442182376449
1129,0.08298837244510648,0.08331740608518345,0.08265933880502951,0.08243995904922483,0.08282129918342854,0.08205861891502111,0.08907685652375216,0.08950415941133763,0.0886495536361667,0.810422706604004,0.8118906294756435,0.8089547837323644
1130,0.0832446217536926,0.08351607487520021,0.08297316863218498,0.0828331723809242,0.0831931083023946,0.08247323645945381,0.08919522389769549,0.08958595748281918,0.0888044903125718,0.8112761735916137,0.8127869348980479,0.8097654122851796
1131,0.08281455934047695,0.08303174058296275,0.08259737809799114,0.08259875252842899,0.08305390554937954,0.08214359950747845,0.08865306898951525,0.08902833046086751,0.08827780751816298,0.8102522552013397,0.8116079657208118,0.8088965446818676
1132,0.08247035145759579,0.08277333243379781,0.08216737048139378,0.08263680860400195,0.08308037104677082,0.08219324616123308,0.08898954167962071,0.08946626140773839,0.08851282195150303,0.8117376208305359,0.8135925487637162,0.8098826928973556
1133,0.0823617599904537,0.08266196879429247,0.08206155118661493,0.08319667950272555,0.08361592803021571,0.08277743097523539,0.08944434523582454,0.08990846482756366,0.0889802256440854,0.8107497036457062,0.8129245604592055,0.8085748468322069
1134,0.08224774822592731,0.08260629886583316,0.08188919758602146,0.08321209102869029,0.08365625917850025,0.08276792287888032,0.08941736519336695,0.08988224932022071,0.08895248106651318,0.8111595630645752,0.8130319611341187,0.8092871649950316
1135,0.08228925019502636,0.08274829590408395,0.08183020448596878,0.08322159126400944,0.0836452277651283,0.08279795476289058,0.0890410795807838,0.08948131379724229,0.08860084536432532,0.8108558833599091,0.8123009193406504,0.8094108473791678
1136,0.08260827884078023,0.08292575439479632,0.08229080328676414,0.08334747329354279,0.08374948357761278,0.08294546300947281,0.08934521451592443,0.08976526777685359,0.08892516125499528,0.810967642068863,0.8125459135485426,0.8093893705891834
1137,0.08277623504400247,0.0830132323802459,0.08253923770775905,0.083127362281084,0.0835601518545689,0.0826945727075991,0.08881335332989689,0.08925549724108532,0.08837120941870845,0.8092535734176636,0.8107980892593587,0.8077090575759684
1138,0.08295345976948734,0.08333510080437904,0.08257181873459564,0.0828414529561996,0.08331477072450374,0.08236813518789546,0.08894091993570323,0.08946902501521518,0.08841281485619128,0.8092186331748963,0.8106735640581098,0.8077637022916828
1139,0.08348640128970143,0.0838214110146999,0.08315139156470296,0.08316818699240681,0.08379993270118855,0.08253644128362508,0.08910139128565783,0.08959781248579274,0.08860497008552293,0.8092234015464783,0.810786424503882,0.8076603785890746
1140,0.08347023725509635,0.08375826155522771,0.08318221295496499,0.08314772322773928,0.0837435928022917,0.08255185365318686,0.08902275487780571,0.08957662603428954,0.08846888372132189,0.8075830698013305,0.8090215369981071,0.806144602604554
1141,0.08382134884595867,0.08403563210708881,0.08360706558482853,0.08345648571848864,0.08403563225651031,0.08287733918046697,0.08940990939736362,0.08993708696656796,0.08888273182815928,0.8074285566806794,0.8090671460967218,0.8057899672646369
1142,0.0840484663844108,0.08436415169492824,0.08373278107389336,0.08353281691670415,0.08413148203554577,0.08293415179786254,0.0894982889294624,0.08994560412730501,0.0890509737316198,0.8084993362426758,0.8096417914288476,0.8073568810565039
1143,0.08378655463457103,0.08411257951954844,0.08346052974959363,0.08343944102525704,0.08409678848899921,0.08278209356151486,0.08967167809605595,0.09002818203231534,0.08931517415979655,0.8086211502552032,0.8097646460749008,0.8074776544355056
1144,0.08360639959573743,0.08387737112549605,0.08333542806597881,0.0835264772176742,0.08401712787016989,0.08303582656517851,0.08972081467509267,0.09012172981402443,0.08931989953616092,0.8094000458717346,0.8107800321123615,0.8080200596311078
1145,0.08369338586926456,0.08390429786200665,0.08348247387652247,0.08325152471661562,0.08381513304590857,0.08268791638732267,0.0893644958734512,0.08975518424767959,0.08897380749922282,0.8088685929775238,0.810449988540288,0.8072871974147595
1146,0.08320610374212259,0.08347449056674108,0.0829377169175041,0.08287723362445823,0.08339978930294369,0.08235467794597277,0.08910065889358516,0.08959878290306493,0.0886025348841054,0.8102769494056702,0.8118409716915344,0.808712927119806
1147,0.08339385539293283,0.08362650554516286,0.08316120524070279,0.08295838162302968,0.08334260574034534,0.08257415750571402,0.08917657583951946,0.08965724445488424,0.08869590722415469,0.8106247365474701,0.8121908823334983,0.8090585907614419
1148,0.08316859900951382,0.08345446398377855,0.08288273403524908,0.08305231183767317,0.08349360991829892,0.08261101375704742,0.08946398943662635,0.090068229151316,0.0888597497219367,0.8111181735992432,0.81336540363092,0.8088709435675664
1149,0.0830582372844219,0.08328678716119103,0.08282968740765276,0.08294196054339406,0.08342541704926633,0.0824585040375218,0.08953559026122089,0.09014853549712608,0.0889226450253157,0.8104954838752747,0.812418609878163,0.8085723578723865
1150,0.08328905552625651,0.0835903317942966,0.08298777925821642,0.08301412090659138,0.08356824364326533,0.08245999816991743,0.08984723836183543,0.09041169177517747,0.0892827849484934,0.8098613619804382,0.8120860504968274,0.8076366734640491
1151,0.08314925655722614,0.08349529890968414,0.08280321420476815,0.08328185379505154,0.08383010964649978,0.0827335979436033,0.08960421606898304,0.09014813162684368,0.0890603005111224,0.8110469877719879,0.8130764112513177,0.8090175642926581
1152,0.08270900994539256,0.08301450687042039,0.08240351302036472,0.0830356046557426,0.08361121692614944,0.08245999238533576,0.08944760486483569,0.09001639915200771,0.08887881057766367,0.8103832542896271,0.8123565978149424,0.8084099107643118
1153,0.08287099078297613,0.08318593539169145,0.08255604617426082,0.0834448359906673,0.08403631327370961,0.08285335870762497,0.08946767449378965,0.0899230232629707,0.08901232572460858,0.8096745431423187,0.8115724911094356,0.8077765951752017
1154,0.08244326189160343,0.08277112802655207,0.0821153957566548,0.08327756524085993,0.08381516325539091,0.08273996722632894,0.08970025032758708,0.0902247261465573,0.08917577450861686,0.8087514996528625,0.8104626122768749,0.8070403870288502
1155,0.08275592103600497,0.08312949285745809,0.08238234921455186,0.08308533951640126,0.08356810980906164,0.08260256922374089,0.08994251936674114,0.09051807029905737,0.0893669684344249,0.8067242443561554,0.8085906325970247,0.8048578561152862
1156,0.08296217694878574,0.08330903625303902,0.08261531764453246,0.08320755958557126,0.08373523331171802,0.0826798858594245,0.08987654075026508,0.09041067961843105,0.0893424018820991,0.8072584807872772,0.8092448683928641,0.8052720931816904
1157,0.08307703435420988,0.08339295808532982,0.08276111062308994,0.08369909077882762,0.08411564652556046,0.08328253503209478,0.09011745527386662,0.09063590661323404,0.08959900393449921,0.8072774589061738,0.8092985020997229,0.8052564157126246
1158,0.08335188925266263,0.08370064713513335,0.0830031313701919,0.08372199460864063,0.08412956360551702,0.08331442561176425,0.09034146517515179,0.09071750980732905,0.08996542054297453,0.8072586476802825,0.809062516227878,0.8054547791326871
1159,0.0832891464233398,0.0837287033516476,0.082849589495032,0.08371199071407313,0.08413380142850692,0.08329017999963935,0.09014143645763392,0.09056387942448424,0.0897189934907836,0.8071312963962555,0.8087342533388469,0.8055283394536641
1160,0.08343062400817866,0.08384038629546779,0.08302086172088953,0.08356372043490405,0.08408916651920256,0.08303827435060554,0.09029205292463298,0.09071368162571695,0.089870424223549,0.8062261819839478,0.8077653721083642,0.8046869918595314
1161,0.08332806527614589,0.08378786993123866,0.08286826062105312,0.08308584019541736,0.08360328676067039,0.08256839363016433,0.09000719711184495,0.09033023202745061,0.08968416219623929,0.8066178798675537,0.8081185603072969,0.8051171994278106
1162,0.08290822207927702,0.08338246747973316,0.08243397667882088,0.08282390236854549,0.08332249914571427,0.08232530559137671,0.08987747505307195,0.09022432188989639,0.08953062821624751,0.8065902173519135,0.8082986727399909,0.8048817619638361
1163,0.08292876780033105,0.08327583644301202,0.08258169915765008,0.08266252726316448,0.08323925331283845,0.0820858012134905,0.08960958048701283,0.08999722745985549,0.08922193351417017,0.8077702820301056,0.8091079313809428,0.8064326326792683
1164,0.08323758766055105,0.08344261880627296,0.08303255651482913,0.08269600272178645,0.08328305017255822,0.0821089552710147,0.08958036527037617,0.09007350688341552,0.08908722365733683,0.8066466212272644,0.8080160521107834,0.8052771903437453
1165,0.08342440426349637,0.08372403571069975,0.08312477281629299,0.08265971839427945,0.08320743769630615,0.08211199909225275,0.08965188413858409,0.0901214643557844,0.08918230392138378,0.8069025278091431,0.808329175938471,0.8054758796798152
1166,0.08302187547087667,0.08343947326332768,0.08260427767842565,0.08283438533544538,0.08334328682732142,0.08232548384356933,0.08980094566941259,0.09027237116895988,0.0893295201698653,0.8086194038391114,0.8100928876695475,0.8071459200086752
1167,0.08325578644871709,0.08362242169012188,0.0828891512073123,0.0824153624475002,0.08292762365533059,0.0819031012396698,0.08994075879454609,0.090413807248689,0.08946771034040318,0.8076208770275116,0.8089960446120135,0.8062457094430098
1168,0.08338889703154562,0.08371284259526567,0.08306495146782557,0.08273024633526797,0.08316677582769301,0.08229371684284294,0.0901282593607902,0.09062533630640926,0.08963118241517115,0.8084952652454376,0.8098214610996745,0.8071690693912007
1169,0.08343375399708744,0.08379926739572165,0.08306824059845323,0.08325499743223187,0.08364020007536131,0.08286979478910243,0.09061277657747266,0.09111651384909139,0.09010903930585393,0.8099203646183014,0.8109339921144464,0.8089067371221564
1170,0.0834457971155643,0.08375013283427032,0.08314146139685827,0.08341550752520557,0.08376082439324269,0.08307019065716846,0.090613655000925,0.09113470098917008,0.09009260901267992,0.8098282635211944,0.8108378702527896,0.8088186567895992
1171,0.08329150676727293,0.0836026469302877,0.08298036660425816,0.08307904824614519,0.08343353310624156,0.08272456338604882,0.09044762328267093,0.0908782660107036,0.09001698055463826,0.8091958642005921,0.8099084547824267,0.8084832736187575
1172,0.08314119800925247,0.08339147582540415,0.08289092019310079,0.08312713503837584,0.08339429581858483,0.08285997425816684,0.09016684815287583,0.09064694260465853,0.08968675370109314,0.80833660364151,0.8093134679197502,0.8073597393632699
1173,0.08314194530248639,0.08345276965343174,0.08283112095154105,0.08337621539831157,0.08361118440278191,0.08314124639384123,0.09016232192516324,0.09059947555480503,0.08972516829552145,0.8073419690132141,0.8085919296347326,0.8060920083916956
1174,0.08313898071646689,0.08349979046461059,0.08277817096832318,0.0836678452789783,0.08389439915678111,0.0834412914011755,0.09016551673412318,0.09054526525373646,0.0897857682145099,0.8081018626689911,0.8098636255646567,0.8063400997733254
1175,0.0832595899701118,0.0835973114280591,0.08292186851216451,0.08337421789765354,0.08370617648872826,0.08304225930657881,0.0902914106845855,0.09079805133495776,0.08978477003421324,0.8094381332397461,0.8110112477724845,0.8078650187070078
1176,0.0830153554677963,0.08336759353479951,0.08266311740079309,0.08332821801304813,0.08360282342550768,0.08305361260058858,0.09028155356645577,0.09085339373220912,0.08970971340070243,0.8098942816257477,0.8110416459061314,0.8087469173453641
1177,0.08315841928124425,0.08361514186381327,0.08270169669867522,0.08313346356153481,0.08348392854857148,0.08278299857449814,0.09012637585401531,0.09066686071483522,0.0895858909931954,0.8094835937023163,0.8107253178898524,0.8082418695147802
1178,0.08314624875783914,0.0835505140904535,0.08274198342522479,0.08307888805866237,0.08350860855702058,0.08264916756030416,0.09007552117109296,0.09056437942091654,0.08958666292126939,0.8100454449653626,0.811589663176352,0.8085012267543732
1179,0.08361321017146107,0.08397265956669205,0.0832537607762301,0.08335313647985451,0.08381230723623068,0.08289396572347835,0.09017028361558914,0.09076974244003921,0.08957082479113906,0.8112015545368194,0.8132191335975956,0.8091839754760433
1180,0.08336078524589531,0.08369687744757534,0.08302469304421528,0.08307440578937526,0.08345836391216566,0.08269044766658487,0.09006509631872173,0.09067967917518668,0.08945051346225677,0.8101447880268097,0.8123473125387902,0.8079422635148291
1181,0.08306004256010054,0.0834137217327478,0.08270636338745327,0.08345782160758965,0.08384346049414819,0.0830721827210311,0.09059507474303242,0.09109882925035513,0.09009132023570972,0.8115327656269073,0.8142187266368405,0.8088468046169742
1182,0.08323490694165228,0.08360181441383649,0.08286799946946807,0.08360679298639292,0.08397087048345488,0.08324271548933097,0.09043753817677494,0.09091219084487953,0.08996288550867035,0.8112138688564301,0.813384983411793,0.8090427543010672
1183,0.08337093442678448,0.0839079428060862,0.08283392604748276,0.08358328416943547,0.08400723751381006,0.08315933082506088,0.09011993333697316,0.09060964629154018,0.08963022038240613,0.8110689699649811,0.8129756007627403,0.8091623391672219
1184,0.08327637165784835,0.08372592627278225,0.08282681704291445,0.08357543200254437,0.08406478533813919,0.08308607866694956,0.09055275619029997,0.0910562453369779,0.09004926704362204,0.8117299556732178,0.813782840436531,0.8096770709099046
1185,0.08310037627816197,0.08346720119366871,0.08273355136265523,0.08378928452730172,0.08420885715014817,0.08336971190445527,0.09084437116980548,0.09133312260143223,0.09035561973817874,0.8088256657123566,0.8108351858664181,0.8068161455582951
1186,0.08294672966003414,0.08322053699706718,0.0826729223230011,0.0839940950274467,0.08432060773870005,0.08366758231619335,0.09104350209236141,0.0916997089878557,0.09038729519686711,0.8080926954746246,0.8097834557357446,0.8064019352135046
1187,0.08313052132725711,0.0834420039505658,0.08281903870394842,0.08415389284491535,0.08451511195879287,0.08379267373103784,0.09116024225950238,0.09192915363459618,0.09039133088440858,0.808309131860733,0.8101605309627357,0.8064577327587305
1188,0.08327972441911694,0.08364422982586713,0.08291521901236674,0.08399043604731554,0.08438904281753909,0.083591829277092,0.090950845927,0.0917143370320369,0.09018735482196312,0.8087074339389801,0.8106092839080653,0.806805583969895
1189,0.08344740867614739,0.0837701069652248,0.08312471038706998,0.08399647325277322,0.08439980341841657,0.08359314308712987,0.0911018937826156,0.09170121048983942,0.09050257707539178,0.8095430791378021,0.8120535605321794,0.8070325977434248
1190,0.08365065753459924,0.0841409180024104,0.08316039706678809,0.08399680256843563,0.08437123140962531,0.08362237372724594,0.09080379158258431,0.09132470830869376,0.09028287485647486,0.8098543584346771,0.8123795845708405,0.8073291322985138
1191,0.08358118459582324,0.08407594761498582,0.08308642157666066,0.08391129598021504,0.08443125804179621,0.08339133391863388,0.09084052294492716,0.09138219665004332,0.09029884923981099,0.8082249999046326,0.810537796640026,0.8059122031692392
1192,0.08346760869026179,0.08391068811231739,0.08302452926820619,0.08354578092694279,0.08397747684394222,0.08311408500994336,0.0909076519310474,0.09151863926145366,0.09029666460064113,0.8104434907436371,0.8124532932209882,0.8084336882662859
1193,0.0831858411431312,0.08363503697584858,0.08273664531041382,0.08359226062893862,0.084041686510479,0.08314283474739825,0.09073590338230128,0.09125967110752677,0.0902121356570758,0.8112684428691864,0.8132954598364375,0.8092414259019354
1194,0.08318839371204372,0.08363834016406481,0.08273844726002262,0.08337758406996723,0.08382385704010746,0.082931311099827,0.09085535332560535,0.0915102885947679,0.0902004180564428,0.8114066243171691,0.8128575965693462,0.8099556520649921
1195,0.08323740959167479,0.08367112683933667,0.08280369234401291,0.0830813072621822,0.08360483520813572,0.08255777931622868,0.09037469774484629,0.09106415485354506,0.08968524063614751,0.8117215991020202,0.8135249251237764,0.8099182730802641
